Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : EL ESTRECHO
,Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,PUTUMAYO
,Latitud :,2°26'47.94'',Longitud :,72°39'51.61'',Altitud :,110 msnm.
,Tipo :,CO - Meteorológica,Código :,102006
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-01-01,34.4,21.2,89.0,0.0
2020-01-02,35,21.4,84.8,5.5
2020-01-03,33.2,21.2,91.7,0.0
2020-01-04,34.6,21.8,95.5,0.0
2020-01-05,35,20.6,S/D,0.0
2020-01-06,34.6,20.4,88.8,0.0
2020-01-07,35.2,19.4,87.2,0.0
2020-01-08,35.8,19.8,83.9,0.0
2020-01-09,31.8,20.4,91.5,27.5
2020-01-10,28.8,20.8,94.2,0.6
2020-01-11,28.6,21,93.8,0.0
2020-01-12,29,21.4,93.1,0.0
2020-01-13,30.2,21,93.5,7.2
2020-01-14,31.2,20.6,93.4,5.5
2020-01-15,32.6,21.2,94.9,7.4
2020-01-16,32.8,20.8,90.3,0.0
2020-01-17,33.4,21.2,87.4,6.4
2020-01-18,33,20.4,91.0,23.5
2020-01-19,29.6,19.8,93.7,18.0
2020-01-20,33,21.8,S/D,53.6
2020-01-21,30.2,22.2,95.0,0.2
2020-01-22,34.6,21.8,88.3,0.0
2020-01-23,35.2,23,93.5,2.7
2020-01-24,30.8,23.2,88.5,0.0
2020-01-25,35.6,20.2,84.9,0.2
2020-01-26,35.2,21,84.6,0.0
2020-01-27,35.6,22.8,81.9,0.0
2020-01-28,36.4,23,82.6,0.0
2020-01-29,37,24,84.4,0.0
2020-01-30,36.2,23.2,85.3,0.0
2020-01-31,33.2,22.8,88.6,57.1
