AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-02-01,,,,0.0
2023-02-02,,,,0.0
2023-02-03,,,,0.0
2023-02-04,,,,0.0
2023-02-05,,,,0.0
2023-02-06,,,,0.0
2023-02-07,,,,60.4
2023-02-08,,,,10.0
2023-02-09,,,,10.6
2023-02-10,,,,10.6
2023-02-11,,,,60.0
2023-02-12,,,,10.6
2023-02-13,,,,0.0
2023-02-14,,,,20.2
2023-02-15,,,,0.0
2023-02-16,,,,0.0
2023-02-17,,,,0.0
2023-02-18,,,,0.0
2023-02-19,,,,0.0
2023-02-20,,,,20.5
2023-02-21,,,,21.0
2023-02-22,,,,60.0
2023-02-23,,,,0.0
2023-02-24,,,,0.0
2023-02-25,,,,0.0
2023-02-26,,,,0.0
2023-02-27,,,,0.0
2023-02-28,,,,0.0
