AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/03/10,09:00,28.6,0.0,80,350,1.9
2023/03/10,10:00,29.7,0.3,75,48,0.6
2023/03/10,11:00,30.2,0.0,75,56,1.1
2023/03/10,12:00,30.9,0.0,70,4,2.2
2023/03/10,13:00,27.5,1.8,88,41,2.4
2023/03/10,14:00,24.6,12.6,100,94,2.2
2023/03/10,15:00,24.4,4.5,100,222,1.7
2023/03/10,16:00,24.7,0.6,97,270,2.2
2023/03/10,17:00,24.0,0.6,99,225,1.8
2023/03/10,18:00,23.7,0.9,100,220,1.3
2023/03/10,19:00,23.7,0.0,100,193,0.6
2023/03/10,20:00,23.7,0.0,100,232,0.4
2023/03/10,21:00,23.7,0.0,100,119,0.5
2023/03/10,22:00,23.7,0.0,100,133,1.1
2023/03/10,23:00,23.6,0.0,100,133,1.1
2023/03/11,00:00,23.5,0.3,100,129,1.7
2023/03/11,01:00,23.7,0.0,100,149,1.2
2023/03/11,02:00,23.6,0.0,100,143,1.5
2023/03/11,03:00,23.5,0.6,100,156,1.1
2023/03/11,04:00,23.2,0.3,100,165,0.9
2023/03/11,05:00,23.3,0.3,100,161,0.4
2023/03/11,06:00,23.1,0.0,100,219,0.4
2023/03/11,07:00,23.7,0.0,100,191,1.2
2023/03/11,08:00,25.8,0.0,90,180,1.8
2023/03/11,09:00,27.0,0.0,82,161,1.2
2023/03/11,10:00,29.6,0.0,71,70,1.1
2023/03/11,11:00,29.3,0.0,76,10,1.7
2023/03/11,12:00,29.8,0.0,72,345,1.9
2023/03/11,13:00,29.7,0.0,73,307,1.6
2023/03/11,14:00,31.3,0.0,66,234,1.5
2023/03/11,15:00,29.8,0.0,72,226,1.2
2023/03/11,16:00,30.2,0.0,70,63,1.1
2023/03/11,17:00,27.0,0.0,83,104,1.3
2023/03/11,18:00,25.8,0.0,91,111,0.6
2023/03/11,19:00,25.4,0.0,93,62,1.1
2023/03/11,20:00,25.0,0.0,96,59,0.5
2023/03/11,21:00,25.0,0.0,96,353,1.4
2023/03/11,22:00,24.9,0.0,96,23,1.7
2023/03/11,23:00,24.7,0.0,97,0,1.5
2023/03/12,00:00,24.4,0.3,99,346,1.7
2023/03/12,01:00,24.5,0.3,100,336,0.9
2023/03/12,02:00,24.4,0.0,99,338,1.1
2023/03/12,03:00,24.4,0.0,99,332,1.5
2023/03/12,04:00,23.5,3.9,100,356,3.0
2023/03/12,05:00,23.6,1.8,100,6,2.0
2023/03/12,06:00,23.1,8.1,100,347,2.2
2023/03/12,07:00,22.9,4.2,100,329,1.3
2023/03/12,08:00,23.2,2.1,100,297,1.2
2023/03/12,09:00,24.9,0.3,90,124,0.3
